# d_Mly_min d_Mly_max   d_Mly   n_det   n_nondet   n_tot   cov   err
0.0       0.2         0.1     0.0     0.0        0.0     0.0   0.0
0.2       0.4         0.3     0.0     0.0        0.0     0.0   0.0
0.4       0.6         0.4     0.0     0.0        0.0     0.0   0.0
0.6       0.8         0.7     0.0     0.0        0.0     0.0   0.0
